"","Latitude","Longitude","tLU_INDEX","cLU_INDEX","CTRL_Mean_GPP_g_m2_hr","t00X_Mean_GPP_g_m2_hr","delta_GPP_t00X","Mean_CTRL_VPD","Mean_t00X_VPD","delta_VPD_t00X","Mean_CTRL_S","Mean_t00X_S","delta_S_t00X","Mean_CTRL_SWDOWN","Mean_t00X_SWDOWN","delta_SWDOWN_t00X","Mean_CTRL_SMOIS","Mean_t00X_SMOIS","delta_SMOIS_t00X","Mean_CTRL_RAINNC","Mean_t00X_RAINNC","delta_RAINNC_t00X","Mean_CTRL_U","Mean_t00X_U","delta_U_t00X","Mean_CTRL_V","Mean_t00X_V","delta_V_t00X","Mean_CTRL_W","Mean_t00X_W","delta_W_t00X","Mean_CTRL_RH","Mean_t00X_RH","delta_RH_t00X","Mean_CTRL_VT","Mean_t00X_VT","delta_VT_t00X"
"1",36.7261085510254,-80.2613830566406,16,4,0.336630044387271,0,-0.336630044387271,811.481511942945,871.836322517954,60.3548105750086,-1.2947505590793,-1.19265481691547,0.102095742163824,251.721132292251,256.46587466446,4.74474237220903,0.231435578932579,0.211933177296793,-0.0195024016357856,7.21217637184339,6.37936597807795,-0.832810393765441,0.686487045536787,2.0995720862242,1.41308504068742,0.717484896727094,-0.0387240915476392,-0.756208988274733,-0.0190851265510809,-0.0133244300310301,0.00576069652005084,68.735040883319,67.0917681218718,-1.64327276144715,292.83053341119,284.278900146484,-8.55163326470563
"2",36.7277145385742,-80.2949829101563,16,4,0.335876141167686,0,-0.335876141167686,823.046489274515,885.908074079092,62.8615848045771,-1.290516775682,-1.19540972345396,0.0951070522280393,250.195223969007,257.494311726232,7.2990877572245,0.232709898703757,0.211582847566967,-0.0211270511367895,7.69997459802872,6.72002154945308,-0.979953048575638,1.44736328644684,3.13884674017574,1.69148345372889,0.525513341375878,-0.27499092456401,-0.800504265939888,-0.0291415237258028,-0.0726544095061269,-0.0435128857803241,68.1718397568548,66.4034373108712,-1.76840244598353,292.871712435898,284.160766601562,-8.71094583433592
"3",36.7293128967285,-80.3285522460938,16,4,0.331575353564454,0,-0.331575353564454,749.107114092719,774.363677012587,25.2565629198674,-1.2863565783409,-1.20582084245497,0.0805357358859293,250.767672723071,259.573292552137,8.80561982906622,0.236742716922611,0.218605904659704,-0.0181368122629069,9.31549240177513,8.02093236874311,-1.29456003303202,2.36739303094343,3.68783578328346,1.32044275234003,0.318840851430779,-0.477111381242171,-0.79595223267295,-0.0816511834787419,-0.171043160346899,-0.0893919768681574,69.2717731137925,68.7209235631097,-0.550849550682855,292.128708678971,283.269866943359,-8.85884173561163
"4",36.7308883666992,-80.3621520996094,16,4,0.334736086573548,0,-0.334736086573548,580.565655657998,496.519929167171,-84.045726490827,-1.29490280853452,-1.28274303973616,0.012159768798357,251.913406448136,261.093278570138,9.17987212200211,0.373419707899992,0.349696599027961,-0.0237231088720311,10.4576409902328,8.5781560881525,-1.87948490208031,1.71514865073996,2.48348841024181,0.768339759501855,0.0563562544650012,-0.735790537187142,-0.792146791652144,-0.0664321932563973,-0.127046424268743,-0.0606142310123461,74.0020172889216,77.3046114148959,3.30259412597432,290.671041205109,282.126678466797,-8.54436273831203
"5",36.7324714660645,-80.3957214355469,16,4,0.334427190420693,0,-0.334427190420693,539.304144358581,462.403424745989,-76.9007196125916,-1.30624315394809,-1.28479189866603,0.0214512552820609,254.235393148333,261.171417723498,6.93602457516479,0.371431074204851,0.346529535679964,-0.0249015385248874,9.41680137927716,8.0461086615538,-1.37069271772336,1.06256749653378,1.47778011368761,0.41521261715383,-0.0874705265302414,-0.866458649093235,-0.778988122562994,-0.007393824850588,-0.024115375301449,-0.016721550450861,75.518678881618,78.6738159423124,3.15513706069444,290.316549547334,281.876708984375,-8.43984056295864
"6",36.7356071472168,-80.462890625,16,4,0.33702756072957,0,-0.33702756072957,550.097476283071,482.124379446943,-67.973096836128,-1.31060249218287,-1.28473844614056,0.0258640460423041,253.830148453711,262.315023100419,8.48487464670814,0.3661030247391,0.340490860665887,-0.0256121640732137,7.90731676623353,7.2599799286606,-0.647336837572928,0.757734041716615,0.752898531636541,-0.00483551008007399,0.259362639311548,-0.401640400284914,-0.661003039596462,0.00478425809742624,0.00331087818768122,-0.00147337990974502,75.5340765527052,78.225410011992,2.69133345928674,290.4211172274,282.091217041016,-8.32990018638486
"7",36.7371559143066,-80.4964904785156,16,4,0.337689731102955,0,-0.337689731102955,576.709846749999,538.38804749345,-38.3217992565499,-1.31214672148137,-1.26988917156754,0.0422575499138298,254.134138789858,262.811002624337,8.67686383447943,0.317651826816032,0.294884767092185,-0.0227670597238474,7.15594007214929,6.99702015901223,-0.158919913137061,0.58729615892278,0.530887541926494,-0.0564086169962864,0.497584499998833,-0.110576282683562,-0.608160782682395,0.00555178919471613,0.00499542109147194,-0.000556368103244188,74.962315614781,76.548309668865,1.58599405408403,290.660216280038,282.389099121094,-8.27111715894375
"8",36.7387008666992,-80.5300903320313,16,4,0.342761974371128,0,-0.342761974371128,591.768601471993,538.969501406396,-52.7991000655966,-1.31796919744001,-1.28390389519793,0.0340653022420783,255.373764666773,263.173350580338,7.79958591356447,0.360230672416768,0.33301570436932,-0.0272149680474484,6.76368977880886,6.39256732484214,-0.371122453966712,0.669983246793951,0.582087654148976,-0.0878955926449755,0.635745008300494,0.0550640641745523,-0.580680944125942,0.00302776733621317,0.00259583751273272,-0.000431929823480443,74.8198320034502,76.7402352205749,1.92040321712466,290.827622945907,282.609130859375,-8.21849208653174
"9",36.740234375,-80.5636901855469,16,4,0.343631485589039,0,-0.343631485589039,601.34353339915,558.422875252005,-42.920658147145,-1.32038448661274,-1.27922628220713,0.0411582044056065,256.117752930377,262.108956175524,5.99120324514763,0.359695529882564,0.327168892862768,-0.0325266370197961,6.71404246387319,5.94759619134104,-0.766446272532145,0.587676333176029,0.521613995799454,-0.0660623373765752,0.684858063944392,0.177200917667849,-0.507657146276542,0.00332054397448598,0.00300008824863986,-0.00032045572584612,74.6029903926747,76.1529839160718,1.54999352339708,290.899777681861,282.685729980469,-8.2140477013923
"10",36.7417488098145,-80.5972900390625,16,4,0.343200190327033,0,-0.343200190327033,623.804132270818,611.669100945948,-12.1350313248698,-1.32109106455929,-1.2656724297318,0.0554186348274885,255.994444711586,262.928989129057,6.93454441747059,0.314831933873137,0.285452132345901,-0.0293798015272361,6.8990138575562,5.80597349721142,-1.09304036034478,0.611495063818469,0.656969884385205,0.0454748205667364,0.792690356821939,0.357022762686089,-0.43566759413585,0.00180353595242526,0.00313729890279606,0.0013337629503708,74.2184521819115,74.6628839034887,0.444431721577203,291.062456703831,282.917724609375,-8.14473209445623
"11",36.7432708740234,-80.630859375,16,4,0.343480976872432,0,-0.343480976872432,640.818300210102,629.422526044786,-11.3957741653167,-1.32260831891011,-1.26441488406014,0.0581934348499655,257.047598012476,262.951350028525,5.90375201604849,0.312787057481373,0.28489069740119,-0.0278963600801831,6.59121840224307,5.61002786750467,-0.981190534738394,0.928784919737469,1.08484135136338,0.15605643162591,0.811934519048854,0.464359088680441,-0.347575430368413,-0.00771662516156254,-0.00715894518123808,0.000557679980324458,73.7677221773771,74.1953108293967,0.42758865201958,291.194962610018,283.028564453125,-8.16639815689257
"12",36.7507133483887,-80.7988586425781,16,4,0.332712175901255,0,-0.332712175901255,657.674889911334,644.228092817466,-13.4467970938679,-1.32839206705041,-1.26097545742589,0.0674166096245199,259.664092824361,262.878737901149,3.21464507678735,0.301427411331663,0.284248338011802,-0.0171790733198604,4.97622408418574,5.20104343870766,0.224819354521923,1.03622829139636,1.01954772274014,-0.016680568656221,0.772176996733685,0.513944776898149,-0.258232219835536,-0.00453102889966164,-0.00450825238755732,2.27765121043177e-05,73.057062295527,73.4603766269048,0.403314331377743,291.252254981173,282.889465332031,-8.36278964914163
