"","Latitude","Longitude","tLU_INDEX","cLU_INDEX","CTRL_Mean_GPP_g_m2_hr","t00X_Mean_GPP_g_m2_hr","delta_GPP_t00X","Mean_CTRL_VPD","Mean_t00X_VPD","delta_VPD_t00X","Mean_CTRL_S","Mean_t00X_S","delta_S_t00X","Mean_CTRL_SWDOWN","Mean_t00X_SWDOWN","delta_SWDOWN_t00X","Mean_CTRL_SMOIS","Mean_t00X_SMOIS","delta_SMOIS_t00X","Mean_CTRL_RAINNC","Mean_t00X_RAINNC","delta_RAINNC_t00X","Mean_CTRL_U","Mean_t00X_U","delta_U_t00X","Mean_CTRL_V","Mean_t00X_V","delta_V_t00X","Mean_CTRL_W","Mean_t00X_W","delta_W_t00X","Mean_CTRL_RH","Mean_t00X_RH","delta_RH_t00X","Mean_CTRL_VT","Mean_t00X_VT","delta_VT_t00X"
"1",36.2738227844238,-79.8591918945313,4,4,0.270396877889994,0.271024607504331,0.000627729614337269,930.631203249055,928.277065880609,-2.35413736844555,-1.32516325988558,-1.3232478502346,0.00191540965098702,260.876208359753,259.902154628479,-0.974053731274751,0.217350827427559,0.219100539579667,0.00174971215210712,1.06402141619951,1.10141287909614,0.0373914628966241,0.530283463336719,0.550567277789569,0.0202838144528505,1.12690286154278,1.05686354108435,-0.0700393204584377,-0.000975082547498966,-0.000933519722561682,4.15628249372844e-05,68.8341059928209,68.8823130889412,0.0482070961202794,295.051135986285,295.024637655238,-0.0264983310464686
"2",36.2772369384766,-79.9259643554688,4,4,0.277262742996297,0.280030488857974,0.00276774586167727,925.921594886446,922.902400252423,-3.01919463402317,-1.32378905737229,-1.3243380032523,-0.000548945880010088,260.242498876102,260.037663605812,-0.204835270290573,0.203974042072539,0.206987463703184,0.00301342163064502,1.25269472904694,1.31336115160559,0.060666422558646,0.584886097597207,0.604191757170721,0.0193056595735135,1.11349636854687,1.02883818213263,-0.0846581864142335,-0.00129642047191339,-0.00122999650702287,6.64239648905125e-05,68.9248752816891,68.9956360724314,0.0707607907422556,295.00789121438,294.971463065396,-0.0364281489837595
"3",36.2872695922852,-80.1263427734375,4,4,0.296074840228803,0.286835739514744,-0.00923910071405876,915.610784849999,919.716129702108,4.10534485210906,-1.32625640471675,-1.32615361039452,0.000102794322236033,260.305070109043,260.461483566538,0.156413457494523,0.21169915800632,0.210499986881503,-0.00119917112481707,1.69540923681015,1.54609489440918,-0.149314342400967,0.410550945881722,0.399638979416202,-0.0109119664655206,1.05823424485837,0.959891500404024,-0.0983427444543417,-0.00137950704636858,-0.00129117838983936,8.83286565292185e-05,69.1948032837009,69.0924205255776,-0.102382758123397,294.829908129539,294.849127591707,0.0192194621673707
"4",36.2921714782715,-80.2265625,4,4,0.291560547327736,0.289484552429828,-0.00207599489790755,924.608446993366,925.589989810188,0.981542816822298,-1.32719276362155,-1.32715182601063,4.09376109113957e-05,259.632203750754,259.729749915355,0.0975461646009421,0.212002733164895,0.213127334688893,0.0011246015239976,1.6471383795779,1.62707636091444,-0.0200620186634552,0.532956697592584,0.523513766896274,-0.00944293069631075,0.859589232453675,0.759501370207048,-0.100087862246628,-0.000223577316254026,-0.000291000743689401,-6.74234274353751e-05,68.8033254907815,68.7741876302664,-0.0291378605151351,294.786818205684,294.776938323132,-0.00987988255172922
"5",36.2937850952148,-80.2599487304688,4,4,0.282397982852018,0.286625370989313,0.00422738813729456,928.470900752468,926.040722725171,-2.43017802729628,-1.32676409609226,-1.32798429754005,-0.00122020144779422,259.651131743382,260.330274662629,0.679142919247511,0.202331955536195,0.206517663534126,0.00418570799793194,1.41538034341274,1.50971882567446,0.0943384822617228,0.539951147864106,0.519911269839087,-0.0200398780250194,0.86549286383307,0.767171791963701,-0.0983210718693694,-0.000216070372604295,-0.000273044597498958,-5.69742248946635e-05,68.68504970257,68.7201363809591,0.0350866783891064,294.800292392844,294.767574544604,-0.0327178482400541
"6",36.2953948974609,-80.2933349609375,4,4,0.281913713380803,0.282661498391806,0.000747785011002811,923.640837667601,923.918388434147,0.277550766546256,-1.32693602092506,-1.32691470552064,2.13154044210739e-05,259.483651793536,259.919385093322,0.435733299786648,0.201915826399767,0.202573156356016,0.000657329956248315,1.39208880448953,1.39555588746682,0.00346708297729492,0.527118202583928,0.514731458302046,-0.0123867442818827,0.893426332376915,0.805733848343099,-0.0876924840338162,-6.8947120689813e-05,-0.000129271989278699,-6.03248685888862e-05,68.7840804764804,68.7461429076835,-0.0379375687969059,294.768600048237,294.760229935526,-0.00837011271067922
"7",36.2969932556152,-80.3267517089844,4,4,0.283228609495792,0.283266090604851,3.74811090598226e-05,913.927905626893,914.924401035601,0.99649540870837,-1.32762766020588,-1.32748623820273,0.000141422003144376,259.795875329271,259.781081047006,-0.0147942822646883,0.203789069564164,0.202919300794814,-0.000869768769350132,1.40621563919589,1.3842763656225,-0.0219392735733945,0.508337808223612,0.499624188203696,-0.00871362001991621,0.940734713914917,0.857762042646683,-0.0829726712682344,0.000392425335799143,0.000313540534172403,-7.88848016267402e-05,69.0228383323204,68.9662607735825,-0.0565775587378852,294.716205805418,294.705120638806,-0.0110851666119629
"8",36.2990188598633,-79.8236694335938,4,4,0.289522548148022,0.28518577237633,-0.00433677577169139,926.464954950664,928.099922176784,1.63496722611933,-1.33490080917099,-1.33116031184873,0.00374049732226034,264.432892218052,263.243045381707,-1.18984683634483,0.234994811820818,0.226827276913386,-0.00816753490743252,1.59432529384254,1.4627167546851,-0.131608539157444,0.500058170128869,0.527350519058314,0.0272923489294458,0.94537752101864,0.912418683037907,-0.0329588379807328,-0.000879617675406893,-0.000862680944273001,1.69367311338923e-05,68.9863287007589,68.9483971975565,-0.0379315032024294,294.997189666275,294.998250153473,0.00106048719811724
"9",36.3017234802246,-80.4269714355469,4,4,0.283917235288853,0.289608080418824,0.00569084512997114,896.693949459039,891.066753972571,-5.62719548646828,-1.33273800050252,-1.33322588498845,-0.000487884485930845,260.874641567328,260.632647485101,-0.241994082227393,0.204425338982676,0.213885398886372,0.00946005990369606,1.38820018116226,1.54013636988452,0.151936188722268,0.321290990189397,0.312282462882595,-0.00900852730680229,0.940785531011035,0.854263588581832,-0.0865219424292031,0.000847432774377698,0.000760231955522651,-8.72008188550473e-05,69.5083101016753,69.5979473773402,0.0896372756648844,294.619431962741,294.575106894649,-0.0443250680916094
"10",36.3024520874023,-79.8904724121094,4,4,0.288490312871717,0.288750018289112,0.000259705417395895,935.125750762874,934.541986639611,-0.583764123262426,-1.32853665919416,-1.32770615166447,0.000830507529694824,262.121854193392,261.662426246428,-0.459427946963785,0.211124997793599,0.208491477501844,-0.00263352029175443,1.59595680236816,1.57480256170289,-0.0211542406652727,0.555268036951798,0.57735527739565,0.0220872404438515,0.847399017003325,0.817280055760367,-0.0301189612429578,-0.00118057744222942,-0.00109101693161376,8.9560510615652e-05,68.7528506903843,68.7652456547043,0.0123949643200092,295.004599754764,294.987674381038,-0.0169253737259396
