"","Latitude","Longitude","tLU_INDEX","cLU_INDEX","Mean_CTRL_ET","Mean_t00X_ET","delta_ET_t00X","Mean_CTRL_SMOIS","Mean_t00X_SMOIS","delta_SMOIS_t00X","Mean_CTRL_RAINNC","Mean_t00X_RAINNC","delta_RAINNC_t00X","Mean_CTRL_VT","Mean_t00X_VT","delta_VT_t00X","Mean_CTRL_TRANS","Mean_t00X_TRANS","delta_TRANS_t00X","Mean_CTRL_T2","Mean_t00X_T2","delta_T2_t00X","Mean_CTRL_GT","Mean_t00X_GT","delta_GT_t00X","Mean_CTRL_VPD","Mean_t00X_VPD","delta_VPD_t00X","Mean_CTRL_U","Mean_t00X_U","delta_U_t00X","Mean_CTRL_V","Mean_t00X_V","delta_V_t00X","Mean_CTRL_APAR","Mean_t00X_APAR","delta_APAR_t00X","Mean_CTRL_PSN","Mean_t00X_PSN","delta_PSN_t00X"
"1",36.2738227844238,-79.8591918945313,4,4,2.91453391516502e-05,2.92480546339893e-05,1.02715482339066e-07,0.229805644362494,0.231007197704342,0.00120155334184818,1.06402141619951,1.10141287909614,0.0373914628966241,295.051135986285,295.024637655238,-0.0264983310464686,2.00521678928186e-05,2.00283740638502e-05,-2.3793828968393e-08,294.162933914649,294.146168349369,-0.016765565279627,296.531433121768,296.487048566946,-0.0443845548217041,930.631203249055,928.277065880609,-2.35413736844555,0.530283463336719,0.550567277789569,0.0202838144528505,1.12690286154278,1.05686354108435,-0.0700393204584377,95.8481147421362,95.4758124897117,-0.372302252424561,6.25918676326267,6.27371754661701,0.0145307833543393
"2",36.2772369384766,-79.9259643554688,4,4,2.89127035028156e-05,2.93154487162994e-05,4.02745213483784e-07,0.215909595477073,0.218137297790596,0.00222770231352312,1.25269472904694,1.31336115160559,0.060666422558646,295.00789121438,294.971463065396,-0.0364281489837595,2.06061327814674e-05,2.07752762573463e-05,1.69143475878975e-07,294.156567590356,294.134513188071,-0.0220544022853346,296.628380773924,296.562153147106,-0.0662276268175219,925.921594886446,922.902400252423,-3.01919463402317,0.584886097597207,0.604191757170721,0.0193056595735135,1.11349636854687,1.02883818213263,-0.0846581864142335,95.6845336187653,95.653820957257,-0.0307126615083035,6.41811883007039,6.48218700916052,0.0640681790901247
"3",36.2872695922852,-80.1263427734375,4,4,3.07011588547009e-05,2.99563720676774e-05,-7.44786787023473e-07,0.228003651480701,0.224101976633937,-0.0039016748467639,1.69540923681015,1.54609489440918,-0.149314342400967,294.829908129539,294.849127591707,0.0192194621673707,2.19875660512404e-05,2.12396215962666e-05,-7.4794445497375e-07,294.034177878286,294.03876989092,0.00459201263328168,296.430943311651,296.449550058868,0.018606747217575,915.610784849999,919.716129702108,4.10534485210906,0.410550945881722,0.399638979416202,-0.0109119664655206,1.05823424485837,0.959891500404024,-0.0983427444543417,95.7308387272183,95.7493818195284,0.0185430923101109,6.85358402184802,6.63971595817791,-0.213868063670106
"4",36.2921714782715,-80.2265625,4,4,3.02817534664353e-05,3.02007728216519e-05,-8.09806447834312e-08,0.227130732600369,0.226798623893791,-0.000332108706578099,1.6471383795779,1.62707636091444,-0.0200620186634552,294.786818205684,294.776938323132,-0.00987988255172922,2.16770229419128e-05,2.14654555605532e-05,-2.1156738135962e-07,293.993093992141,293.988220644057,-0.00487334808462947,296.363615443831,296.36768396346,0.00406851962895871,924.608446993366,925.589989810188,0.981542816822298,0.532956697592584,0.523513766896274,-0.00944293069631075,0.859589232453675,0.759501370207048,-0.100087862246628,95.4936625740285,95.4944794165594,0.000816842530809936,6.74908650849623,6.70103107050303,-0.0480554379932006
"5",36.2937850952148,-80.2599487304688,4,4,2.90545170585884e-05,2.96001947025827e-05,5.4567764399436e-07,0.21975348442322,0.222839096788558,0.00308561236533761,1.41538034341274,1.50971882567446,0.0943384822617228,294.800292392844,294.767574544604,-0.0327178482400541,2.09799772523186e-05,2.12863977013775e-05,3.06420449058965e-07,293.980784465945,293.964567016362,-0.0162174495828253,296.506499592172,296.429252381382,-0.0772472107900626,928.470900752468,926.040722725171,-2.43017802729628,0.539951147864106,0.519911269839087,-0.0200398780250194,0.86549286383307,0.767171791963701,-0.0983210718693694,95.4139780664335,95.7188115941375,0.304833527703991,6.53699010698303,6.63484632306299,0.0978562160799568
"6",36.2953948974609,-80.2933349609375,4,4,2.89204933765328e-05,2.90519433238744e-05,1.31449947341615e-07,0.219449958704493,0.21971291964033,0.000262960935837525,1.39208880448953,1.39555588746682,0.00346708297729492,294.768600048237,294.760229935526,-0.00837011271067922,2.09133773892933e-05,2.09511675253956e-05,3.77901361023492e-08,293.942731197521,293.935606541022,-0.00712465649934302,296.497615700794,296.456691981678,-0.040923719115824,923.640837667601,923.918388434147,0.277550766546256,0.527118202583928,0.514731458302046,-0.0123867442818827,0.893426332376915,0.805733848343099,-0.0876924840338162,95.3419594400219,95.5407899882772,0.198830548255373,6.52578016822136,6.54309001229342,0.0173098440720603
"7",36.2969932556152,-80.3267517089844,4,4,2.90607776131996e-05,2.91254650175528e-05,6.46874043532009e-08,0.220253704362134,0.220073517333024,-0.00018018702910913,1.40621563919589,1.3842763656225,-0.0219392735733945,294.716205805418,294.705120638806,-0.0110851666119629,2.09561784535237e-05,2.09264209478614e-05,-2.97575056622879e-08,293.88636188395,293.880170015672,-0.00619186827861995,296.414950237169,296.38627318358,-0.0286770535890923,913.927905626893,914.924401035601,0.99649540870837,0.508337808223612,0.499624188203696,-0.00871362001991621,0.940734713914917,0.857762042646683,-0.0829726712682344,95.5182610767042,95.5132023470094,-0.00505872969482368,6.55621757926379,6.5570852002451,0.000867620981315653
"8",36.2990188598633,-79.8236694335938,4,4,3.15968889140492e-05,3.08375715739923e-05,-7.59317340056872e-07,0.24382041816185,0.23980320306972,-0.00401721509212974,1.59432529384254,1.4627167546851,-0.131608539157444,294.997189666275,294.998250153473,0.00106048719811724,2.15885298707924e-05,2.1180388769399e-05,-4.08141101393407e-07,294.145919894883,294.139946838238,-0.00597305664587111,296.329150981743,296.408168206632,0.0790172248882755,926.464954950664,928.099922176784,1.63496722611933,0.500058170128869,0.527350519058314,0.0272923489294458,0.94537752101864,0.912418683037907,-0.0329588379807328,97.3716325911048,96.8478393193698,-0.523793271734974,6.70191059654782,6.60152227996895,-0.100388316578867
"9",36.3017234802246,-80.4269714355469,4,4,2.91945358158076e-05,3.00624230753505e-05,8.67887259542909e-07,0.220275824971116,0.225712959894548,0.00543713492343165,1.38820018116226,1.54013636988452,0.151936188722268,294.619431962741,294.575106894649,-0.0443250680916094,2.0986958977406e-05,2.1366255163642e-05,3.7929618623601e-07,293.780695440677,293.758838731665,-0.0218567090121837,296.34175905537,296.191529455825,-0.150229599545014,896.693949459039,891.066753972571,-5.62719548646828,0.321290990189397,0.312282462882595,-0.00900852730680229,0.940785531011035,0.854263588581832,-0.0865219424292031,95.8585491166041,95.8907161699374,0.0321670533332821,6.57215799026169,6.70389051345728,0.131732523195593
"10",36.3024520874023,-79.8904724121094,4,4,3.02852350519734e-05,3.02135971774177e-05,-7.16378745556352e-08,0.224152167264531,0.223898868221914,-0.000253299042617006,1.59595680236816,1.57480256170289,-0.0211542406652727,295.004599754764,294.987674381038,-0.0169253737259396,2.15095707172266e-05,2.1518191328255e-05,8.62061102835160e-09,294.1812093204,294.16773409009,-0.0134752303101777,296.595831943191,296.596918221192,0.00108627800165095,935.125750762874,934.541986639611,-0.583764123262426,0.555268036951798,0.57735527739565,0.0220872404438515,0.847399017003325,0.817280055760367,-0.0301189612429578,96.3859099828284,96.2545852944276,-0.131324688400781,6.67801626748036,6.68402796442883,0.00601169694847492
