Latitude,Longitude,LU_INDEX
36.5392799377441,-80.3089294433594,4
36.5376853942871,-80.2754211425781,4
36.5328254699707,-80.1749267578125,4
36.5311889648438,-80.1414184570313,4
36.529541015625,-80.10791015625,4
36.5278854370117,-80.0744018554688,4
36.5262184143066,-80.0409240722656,4
36.5245475769043,-80.0074462890625,4
36.522876739502,-79.9739379882813,4
36.521183013916,-79.9404296875,4
36.5194816589356,-79.9069519042969,4
36.5177688598633,-79.8734741210938,4
36.5160598754883,-79.8399658203125,4
36.5143356323242,-79.8064880371094,4
36.6608734130859,-82.8238525390625,4
36.6599464416504,-82.7902526855469,4
36.6590042114258,-82.7566528320313,4
36.6580543518066,-82.7230834960938,4
36.657096862793,-82.6894836425781,4
36.656135559082,-82.6558837890625,4
36.655158996582,-82.622314453125,4
36.6531791687012,-82.5551147460938,4
36.6521720886231,-82.5215454101563,4
36.6511611938477,-82.4879455566406,4
36.6501350402832,-82.454345703125,4
36.649112701416,-82.4207763671875,4
36.6480751037598,-82.38720703125,4
36.647029876709,-82.3536071777344,4
36.6459579467773,-82.3200073242188,4
36.6449012756348,-82.2864379882813,4
36.6337471008301,-81.95068359375,4
36.6325874328613,-81.9171142578125,4
36.6314239501953,-81.883544921875,4
36.6290473937988,-81.81640625,4
36.6254119873047,-81.7156982421875,4
36.624195098877,-81.68212890625,4
36.6229476928711,-81.6485595703125,4
36.6217079162598,-81.614990234375,4
36.6204643249512,-81.5814208984375,4
36.6191940307617,-81.5478820800781,4
36.6179237365723,-81.5143127441406,4
36.6166381835938,-81.4807739257813,4
36.6153526306152,-81.4472045898438,4
36.6140594482422,-81.4136352539063,4
36.6127510070801,-81.3800964355469,4
36.6101112365723,-81.31298828125,4
36.6074295043945,-81.2458801269531,4
36.6060791015625,-81.2123413085938,4
36.6033477783203,-81.1452331542969,4
36.6019744873047,-81.1116943359375,4
36.6005821228027,-81.078125,4
36.5991935729981,-81.0446166992188,4
36.5963668823242,-80.9775085449219,4
36.5949478149414,-80.9439697265625,4
36.5920677185059,-80.8768920898438,4
36.5906181335449,-80.8433532714844,4
36.5891647338867,-80.809814453125,4
36.5876922607422,-80.7763061523438,4
36.5862197875977,-80.7427368164063,4
36.5847320556641,-80.709228515625,4
36.5817337036133,-80.6421508789063,4
36.5802268981934,-80.608642578125,4
36.5787010192871,-80.5751037597656,4
36.5771636962891,-80.5415649414063,4
36.575626373291,-80.508056640625,4
36.5725250244141,-80.4410095214844,4
36.5709609985352,-80.407470703125,4
36.567798614502,-80.3404541015625,4
36.5662078857422,-80.3069458007813,4
36.5646057128906,-80.2734375,4
36.5581092834473,-80.1393737792969,4
36.5564651489258,-80.1058654785156,4
36.554801940918,-80.0723571777344,4
36.5531349182129,-80.0388488769531,4
36.5514678955078,-80.0053405761719,4
36.5497894287109,-79.9718322753906,4
36.5480918884277,-79.9383544921875,4
36.5463943481445,-79.9048461914063,4
36.5446853637695,-79.871337890625,4
36.54296875,-79.8378295898438,4
36.5412406921387,-79.8043518066406,4
36.5394973754883,-79.7708435058594,4
36.6878242492676,-82.8226928710938,4
36.6869010925293,-82.7890930175781,4
36.6859588623047,-82.7554931640625,4
36.685001373291,-82.7218627929688,4
36.6840362548828,-82.6882934570313,4
36.6830749511719,-82.6546630859375,4
36.6821060180664,-82.62109375,4
36.6811180114746,-82.5874633789063,4
36.6801147460938,-82.5538940429688,4
36.6791152954102,-82.520263671875,4
36.6781005859375,-82.4866943359375,4
36.6770858764648,-82.4530639648438,4
36.6760520935059,-82.4194946289063,4
36.6750183105469,-82.3858947753906,4
36.6739692687988,-82.352294921875,4
36.672908782959,-82.3186950683594,4
36.6718482971191,-82.2850952148438,4
36.6707725524902,-82.2515258789063,4
36.6696891784668,-82.2179260253906,4
36.6641349792481,-82.0499877929688,4
36.6630020141602,-82.0163879394531,4
36.6595306396484,-81.9156494140625,4
36.6547813415527,-81.7813110351563,4
36.653564453125,-81.7477416992188,4
36.6523551940918,-81.7141723632813,4
36.6511344909668,-81.6806030273438,4
36.6498985290527,-81.6470336914063,4
36.6486473083496,-81.6134338378906,4
36.6473922729492,-81.5798645019531,4
36.6461372375488,-81.5462951660156,4
36.6448554992676,-81.5127258300781,4
36.6435775756836,-81.4791564941406,4
36.6422882080078,-81.4455871582031,4
