"","Latitude","Longitude","tLU_INDEX","cLU_INDEX","Mean_CTRL_GPP","Mean_t00X_GPP","delta_GPP_t00X","Mean_CTRL_SMOIS","Mean_t00X_SMOIS","delta_SMOIS_t00X","Mean_CTRL_RAINNC","Mean_t00X_RAINNC","delta_RAINNC_t00X","Mean_CTRL_VT","Mean_t00X_VT","delta_VT_t00X","Mean_CTRL_SWDOWN","Mean_t00X_SWDOWN","delta_SWDOWN_t00X","Mean_CTRL_VPD","Mean_t00X_VPD","delta_VPD_t00X","Mean_CTRL_U","Mean_t00X_U","delta_U_t00X","Mean_CTRL_V","Mean_t00X_V","delta_V_t00X","Mean_CTRL_W","Mean_t00X_W","delta_W_t00X","Mean_CTRL_APAR","Mean_t00X_APAR","delta_APAR_t00X","Mean_CTRL_PSN","Mean_t00X_PSN","delta_PSN_t00X"
"1",36.2738227844238,-79.8591918945313,4,4,6.3068973199109e-05,6.49727233433112e-05,1.90375014420222e-06,0.213233057330934,0.219620488307812,0.00638743097687799,0.830045274944387,1.10850474314812,0.278459468203732,295.175432745452,295.049420987496,-0.126011757955098,266.029556741001,266.17607379885,0.146517057849223,944.870771035945,932.711278412511,-12.1594926234347,0.348571090437537,0.377656379796598,0.029085289359061,1.23040294335507,1.03251733832557,-0.197885605029497,-0.00104038385650697,-0.000906045737413525,0.000134338119093441,94.5319361715888,94.7961338064213,0.264197634832485,5.25574757754259,5.41439342083937,0.158645843296782
"2",36.2772369384766,-79.9259643554688,4,4,6.48030068469629e-05,6.50838258695324e-05,2.80819022569414e-07,0.199705803955864,0.200482957241853,0.000777153285989263,1.05572822435289,1.10210440734513,0.0463761829922342,295.173074410907,295.090449238961,-0.0826251719459492,264.995893035247,264.827103998576,-0.168789036670148,947.916364424094,941.618315102494,-6.29804932159982,0.46271030874159,0.466698032916249,0.00398772417465926,1.20674900847041,1.01724017526306,-0.189508833207346,-0.00140782890446135,-0.00124147490343722,0.000166354001024127,94.3148122998808,94.2669411426192,-0.0478711572616817,5.4002503812912,5.4236519584611,0.0234015771699019
"3",36.2872695922852,-80.1263427734375,4,4,6.83614535843747e-05,6.62771212376119e-05,-2.08433234676281e-06,0.212154786392465,0.205999083403489,-0.00615570298897608,1.47025466882266,1.21657027164076,-0.253684397181894,294.995106473478,294.984463358087,-0.0106431153908488,264.683878752357,265.191792848704,0.507914096346497,929.289909585808,934.094582004359,4.80467241855081,0.240891650515982,0.20367970197463,-0.0372119485413519,1.1742171200035,0.996096485495584,-0.178120634507911,-0.00128943474895364,-0.00111460995281368,0.00017482479613996,94.3996757585472,94.3169084343988,-0.0827673241484206,5.6967875982232,5.5230932415748,-0.173694356648394
"4",36.2921714782715,-80.2265625,4,4,6.86207690333581e-05,6.51912775276025e-05,-3.42949150575559e-06,0.211190157852641,0.204328937559474,-0.00686122029316752,1.39118458368839,1.1403641053754,-0.250820478312989,294.934823553524,294.944267920843,0.00944436731896303,264.945388324353,265.10629822995,0.160909905597293,926.844303645204,934.97738369344,8.13308004823591,0.437895668981019,0.385582580253078,-0.0523130887279407,0.968703667971984,0.796689271955212,-0.172014396016772,2.64477296133968e-05,2.43957573229045e-05,-2.05197229049229e-06,94.5461568003668,94.2801296028213,-0.266027197545526,5.71839721611366,5.43260626826161,-0.285790947852041
"5",36.2937850952148,-80.2599487304688,4,4,6.98547763676463e-05,6.48525652924254e-05,-5.0022110752209e-06,0.212755347831708,0.203283988816131,-0.00947135901557758,1.50238690773646,1.13755500010955,-0.36483190762691,294.889910594199,294.920058212565,0.030147618366243,265.830824504566,265.578255977049,-0.25256852751761,920.977524180223,931.303441254635,10.3259170744122,0.448136231748948,0.397511611825976,-0.050624619922972,0.972398586082187,0.802911656914049,-0.169486929168139,1.45546528867591e-05,-2.41529213016438e-05,-3.87075741884029e-05,94.9505128765488,94.4604184952549,-0.490094381293858,5.82123115681094,5.40438025085233,-0.416850905958613
"6",36.2953948974609,-80.2933349609375,4,4,6.83161527737156e-05,6.45538981817951e-05,-3.76225459192048e-06,0.209867877905596,0.202196902486527,-0.00767097541906878,1.37671991902539,1.12923925860315,-0.247480660422235,294.868706343075,294.886760796562,0.0180544534866272,266.052643022984,265.401030866461,-0.651612156522901,916.079847891966,925.701617418829,9.62176952686343,0.439410700882202,0.377002511704889,-0.0624081891773125,1.00712128794479,0.836057942401231,-0.171063345543557,0.000213405303943593,0.000153403076871967,-6.00022270716261e-05,94.9279212463917,94.392108240036,-0.535813006355724,5.69301252777461,5.37949132463284,-0.313521203141774
"7",36.2969932556152,-80.3267517089844,4,4,6.66399923160392e-05,6.41815871717903e-05,-2.45840514424887e-06,0.206875829478085,0.200622677955579,-0.00625315152250597,1.24938653676938,1.07480525104409,-0.174581285725292,294.834641912812,294.848618251861,0.0139763390484973,265.971125323237,266.119428375873,0.14830305263564,910.209142177525,919.549973314416,9.34083113689042,0.427733405059352,0.365683904785417,-0.062049500273935,1.07303649595284,0.902964839900968,-0.170071656051868,0.000780919772755853,0.000692541039188314,-8.83787335675386e-05,94.7736014054549,94.6569101952941,-0.116691210160781,5.55333249666434,5.34846541092345,-0.204867085740892
"8",36.2990188598633,-79.8236694335938,4,4,6.4240218686623e-05,6.19666758678034e-05,-2.27354281881959e-06,0.217947208497177,0.221249579774468,0.00330237127729099,0.957827008178091,1.05620695434065,0.098379946162558,295.18134451702,294.600704389385,-0.580640127634638,269.046790157953,268.05655398095,-0.990236177003226,950.232013371582,926.666081001351,-23.5659323702317,0.339503238380104,0.387905695017479,0.0484024566373755,1.11874867511663,1.00706361555649,-0.111685059560136,-0.000829548200510276,-0.000772793945701396,5.67542548088798e-05,95.6540183148653,92.4439626172814,-3.21005569758397,5.35335136793961,5.16388947069804,-0.18946189724157
"9",36.3017234802246,-80.4269714355469,4,4,6.39084396757595e-05,6.50415075764831e-05,1.13306790072364e-06,0.198412995443586,0.201295038495854,0.00288204305226775,0.921733944843977,1.00179492408394,0.0800609792399609,294.816338238776,294.747867083707,-0.068471155069858,266.47413294376,265.527058035093,-0.947074908667048,901.41589621758,897.794445402992,-3.62145081458891,0.245058970039645,0.171826984281879,-0.0732319857577661,1.09534812581364,0.935407583677063,-0.159940542136578,0.00112347828850521,0.000997223926114801,-0.000126254362390407,94.6834950572165,94.4804538765613,-0.203041180655248,5.32570311794472,5.42012544097278,0.0944223230280539
"10",36.3024520874023,-79.8904724121094,4,4,6.47310004824935e-05,6.77408539170416e-05,3.00985343454809e-06,0.200923560270786,0.20811015223424,0.00718659196345434,1.05613409301155,1.3359372896007,0.279803196589152,295.215815156513,295.084901809353,-0.130913347159719,266.265179191191,266.454457596806,0.189278405615312,963.06901257001,949.094436827635,-13.9745757423757,0.439134375837063,0.466833579346921,0.0276992035098574,0.994804929421806,0.901466849839549,-0.0933380795822569,-0.00133725409505916,-0.00116810280536876,0.000169151289690399,94.6375442342707,95.1075898907349,0.470045656464222,5.39424984927712,5.6450709650345,0.250821115757378
