"","Latitude","Longitude","tLU_INDEX","cLU_INDEX","Mean_CTRL_GPP","Mean_t00X_GPP","delta_GPP_t00X","Mean_CTRL_SMOIS","Mean_t00X_SMOIS","delta_SMOIS_t00X","Mean_CTRL_RAINNC","Mean_t00X_RAINNC","delta_RAINNC_t00X","Mean_CTRL_VT","Mean_t00X_VT","delta_VT_t00X","Mean_CTRL_SWDOWN","Mean_t00X_SWDOWN","delta_SWDOWN_t00X","Mean_CTRL_VPD","Mean_t00X_VPD","delta_VPD_t00X","Mean_CTRL_U","Mean_t00X_U","delta_U_t00X","Mean_CTRL_V","Mean_t00X_V","delta_V_t00X","Mean_CTRL_W","Mean_t00X_W","delta_W_t00X","Mean_CTRL_APAR","Mean_t00X_APAR","delta_APAR_t00X","Mean_CTRL_PSN","Mean_t00X_PSN","delta_PSN_t00X"
"1",36.2738227844238,-79.8591918945313,4,4,6.3068973199109e-05,6.34962418668323e-05,4.2726866772327e-07,0.213233057330934,0.215457750904827,0.00222469357389327,0.830045274944387,0.882031535490965,0.0519862605465783,295.175432745452,295.129436664741,-0.0459960807106086,266.029556741001,266.223052167258,0.193495426257357,944.870771035945,940.2402306035,-4.6305404324454,0.348571090437537,0.365129625708123,0.0165585352705855,1.23040294335507,1.10058536217418,-0.129817581180892,-0.00104038385650697,-0.000954113600510892,8.62702559960745e-05,94.5319361715888,94.5900386806504,0.0581025090615697,5.25574757754259,5.29135330128226,0.0356057237396685
"2",36.2772369384766,-79.9259643554688,4,4,6.48030068469629e-05,6.40183812128698e-05,-7.84625634093195e-07,0.199705803955864,0.198406017170707,-0.00129978678515685,1.05572822435289,1.00132733685339,-0.0544008874995077,295.173074410907,295.145996767451,-0.0270776434557547,264.995893035247,264.808888562656,-0.187004472590161,947.916364424094,945.812403903636,-2.1039605204578,0.46271030874159,0.486529554265534,0.0238192455239444,1.20674900847041,1.07700263711298,-0.129746371357423,-0.00140782890446135,-0.00130944855682086,9.83803476404868e-05,94.3148122998808,94.1447392322192,-0.170073067661633,5.4002503812912,5.33486491489114,-0.0653854664000608
"3",36.2872695922852,-80.1263427734375,4,4,6.83614535843747e-05,6.5155208966464e-05,-3.20624461791065e-06,0.212154786392465,0.203797195273544,-0.00835759111892154,1.47025466882266,1.22428274001831,-0.245971928804348,294.995106473478,295.038515552414,0.0434090789365769,264.683878752357,264.646746926434,-0.037131825923268,929.289909585808,939.543221434952,10.253311849144,0.240891650515982,0.235257884910145,-0.00563376560583684,1.1742171200035,1.04967594823117,-0.124541171772329,-0.00128943474895364,-0.00121119635433827,7.82383946153673e-05,94.3996757585472,94.0947028337252,-0.30497292482201,5.6967875982232,5.42960054822149,-0.267187050001711
"4",36.2921714782715,-80.2265625,4,4,6.86207690333581e-05,6.33009003385448e-05,-5.3198686948133e-06,0.211190157852641,0.19947866295697,-0.0117114948956715,1.39118458368839,1.03350538626695,-0.357679197421441,294.934823553524,295.005286929997,0.0704633764722189,264.945388324353,263.922989647194,-1.02239867715895,926.844303645204,941.752493935418,14.908190290214,0.437895668981019,0.430008862761228,-0.00788680621979121,0.968703667971984,0.841034225933108,-0.127669442038876,2.64477296133968e-05,-2.4936647795916e-05,-5.13843774093128e-05,94.5461568003668,93.7263417870963,-0.8198150132705,5.71839721611366,5.27507484246371,-0.443322373649946
"5",36.2937850952148,-80.2599487304688,4,4,6.98547763676463e-05,6.35003144631083e-05,-6.35446190453795e-06,0.212755347831708,0.199756173737638,-0.0129991740940707,1.50238690773646,1.04623780444137,-0.45614910329509,294.889910594199,294.96549113883,0.0755805446304976,265.830824504566,264.697578086575,-1.13324641799119,920.977524180223,934.983415622517,14.0058914422946,0.448136231748948,0.444963136436951,-0.00317309531199744,0.972398586082187,0.843958679331849,-0.128439906750338,1.45546528867591e-05,-6.41778508087541e-05,-7.87325036955132e-05,94.9505128765488,94.0529100951965,-0.897602781352305,5.82123115681094,5.29169268631909,-0.529538470491845
"6",36.2953948974609,-80.2933349609375,4,4,6.83161527737156e-05,6.52837660173156e-05,-3.0323867564e-06,0.209867877905596,0.203605661601112,-0.00626221630448376,1.37671991902539,1.17413733351944,-0.20258258550595,294.868706343075,294.895356360122,0.0266500170468476,266.052643022984,264.765799262941,-1.28684376004287,916.079847891966,922.961755894743,6.88190800277789,0.439410700882202,0.438897611641173,-0.000513089241028719,1.00712128794479,0.875502835619655,-0.131618452325133,0.000213405303943593,0.00010532306174484,-0.000108082242198754,94.9279212463917,94.250257321608,-0.677663924783673,5.69301252777461,5.44031364032367,-0.25269888745094
"7",36.2969932556152,-80.3267517089844,4,4,6.66399923160392e-05,6.57868649515553e-05,-8.53127364483855e-07,0.206875829478085,0.204538707034614,-0.00233712244347117,1.24938653676938,1.21234692161919,-0.0370396151501908,294.834641912812,294.839335871651,0.00469395883868629,265.971125323237,265.702959018461,-0.268166304776003,910.209142177525,913.944442378931,3.73530020140538,0.427733405059352,0.432307309058311,0.00457390399895913,1.07303649595284,0.931535135435299,-0.141501360517537,0.000780919772755853,0.000622902222168168,-0.000158017550587685,94.7736014054549,94.6173362727119,-0.156265132743002,5.55333249666434,5.48223854681243,-0.0710939498519094
"8",36.2990188598633,-79.8236694335938,4,4,6.4240218686623e-05,6.63769540087476e-05,2.13673532212464e-06,0.217947208497177,0.223254996411753,0.00530778791457653,0.957827008178091,1.14964935565606,0.19182234747797,295.18134451702,295.120108744503,-0.0612357725170796,269.046790157953,269.207064105981,0.160273948027395,950.232013371582,941.833301849397,-8.39871152218529,0.339503238380104,0.384624996793907,0.045121758413803,1.11874867511663,1.03690509004124,-0.0818435850753878,-0.000829548200510276,-0.000800379064138654,2.91691363716223e-05,95.6540183148653,95.9259362416387,0.271917926773327,5.35335136793961,5.53141263671795,0.17806126877834
"9",36.3017234802246,-80.4269714355469,4,4,6.39084396757595e-05,6.39082737274802e-05,-1.65948279315202e-10,0.198412995443586,0.198351014022813,-6.19814207736546e-05,0.921733944843977,0.903968521672436,-0.0177654231715406,294.816338238776,294.789478695221,-0.0268595435557017,266.47413294376,266.449771275085,-0.0243616686749419,901.41589621758,899.921831004408,-1.49406521317235,0.245058970039645,0.247166264795793,0.00210729475614763,1.09534812581364,0.931633444284005,-0.163714681529637,0.00112347828850521,0.000956390708619372,-0.000167087579885836,94.6834950572165,94.6538605838934,-0.0296344733230853,5.32570311794472,5.32568928871409,-1.38292306308685e-05
"10",36.3024520874023,-79.8904724121094,4,4,6.47310004824935e-05,6.61112186079141e-05,1.38021812542058e-06,0.200923560270786,0.204553297831441,0.00362973756065504,1.05613409301155,1.14823129594835,0.0920972029368083,295.215815156513,295.166731948676,-0.0490832078365315,266.265179191191,267.098552555977,0.833373364786723,963.06901257001,957.031241980854,-6.03777058915603,0.439134375837063,0.455584973317367,0.0164505974803038,0.994804929421806,0.917453111376181,-0.0773518180456255,-0.00133725409505916,-0.00121448181206857,0.000122772282990584,94.6375442342707,95.0971562938274,0.459612059556662,5.39424984927712,5.50926801970547,0.11501817042835
